sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/figis/qrcode/firms/resource/13430/en,1,60,60,60,0.0,0.0,16.666666666666668,17.203776041666668,1057.0
/firms/resource/16001/en,1,1536,1536,1536,0.0,0.0,0.6510416666666666,40.987650553385414,64468.0
/figis/qrcode/fishery/countrysector/naso_bahrain/ar,1,54,54,54,0.0,0.0,18.51851851851852,21.95457175925926,1214.0
/figis/qrcode/fishery/countrysector/naso_bahrain/en,1,58,58,58,0.0,0.0,17.241379310344826,20.37311422413793,1210.0
/figis/website/assets/images/templates/shared/fao_logo.gif;jsessionid=801757F9AE7ECCAEF71B9F166BFFFE0C,1,7,7,7,0.0,0.0,142.85714285714286,219.7265625,1575.0
/figis/qrcode/firms/resource/10017/en,1,59,59,59,0.0,0.0,16.949152542372882,17.37950211864407,1050.0
/figis/qrcode/firms/resource/16001/en,1,81,81,81,0.0,0.0,12.345679012345679,12.839988425925926,1065.0
/fishery/publications/en,1,1674,1674,1674,0.0,0.0,0.5973715651135005,15.384651284348866,26372.0
/fi/website/css/FI_topic.css,8,3,3,4,0.4330127018922193,1.0,0.9467455621301775,0.4807692307692308,520.0
/figis/website/assets/images/templates/shared/fao_logo.gif;jsessionid=1B0F62BBD819039C4E27EF0E9EF9826B,1,7,7,7,0.0,0.0,142.85714285714286,219.7265625,1575.0
/figis/qrcode/fishery/publications/en,1,53,53,53,0.0,0.0,18.867924528301884,19.60495283018868,1064.0
/firms/fr,2,643,634,652,9.0,0.0,0.40807998367680065,13.56347875433585,34035.0
/gfcm/en,1,213,213,213,0.0,0.0,4.694835680751174,153.52662852112675,33486.0
/fi/website/css/GFCM_topic.css,2,4,4,4,0.0,1.0,95.23809523809523,48.642113095238095,523.0
/fi/website/css/GFCM_head.css,2,4,4,4,0.0,1.0,39.21568627450981,19.990808823529413,522.0
/fishery/eaf-net/en,1,225,225,225,0.0,0.0,4.444444444444445,83.23784722222221,19178.0
/fi/website/css/EAFNET_topic.css,2,4,4,4,0.0,1.0,23.25581395348837,11.90043604651163,524.0
/figis/website/assets/images/templates/eafnet/corner_true.gif,2,5,4,6,1.0,1.0,42.5531914893617,22.98038563829787,553.0
/figis/qrcode/gfcm/en,1,56,56,56,0.0,0.0,17.857142857142858,15.764508928571429,904.0
/fishery/ar,2,860,790,931,70.5,0.0,0.28595939376608526,7.15429073134115,25619.0
/nansen/en,1,265,265,265,0.0,0.0,3.7735849056603774,96.88974056603773,26292.0
/figis/scripts/resizePageNansen.js,2,4,4,5,0.5,1.0,2.2246941045606228,1.157970661846496,533.0
/fi/website/css/NANSEN_topic.css,2,4,4,4,0.0,1.0,2.150537634408602,1.1151713709677418,531.0
/figis/website/assets/images/templates/nansen/corner_false.gif,2,3,3,4,0.5,1.0,2.1645021645021645,1.1858258928571428,561.0
/figis/website/assets/images/templates/nansen/corner_true.gif,2,3,3,4,0.5,1.0,2.2701475595913734,1.2414869466515324,560.0
/fishery/topic/16000/ar,1,777,777,777,0.0,0.0,1.287001287001287,32.51814872908623,25873.0
/v/LQLLPzqph8Q,1,65,65,65,0.0,0.0,15.384615384615385,81.38521634615384,5417.0
/figis/qrcode/nansen/en,1,55,55,55,0.0,0.0,18.18181818181818,18.980823863636363,1069.0
/fishery/meetings-news/en,1,808,808,808,0.0,0.0,1.2376237623762376,25.0244140625,20705.0
/figis/website/assets/images/templates/shared/fao_logo.gif;jsessionid=F97A38B16DADFDE492AA046FD483A435,1,7,7,7,0.0,0.0,142.85714285714286,219.7265625,1575.0
/figis/qrcode/firms/fr,1,62,62,62,0.0,0.0,16.129032258064516,14.08140120967742,894.0
/figis/qrcode/fishery/meetings-news/en,1,57,57,57,0.0,0.0,17.543859649122805,18.29769736842105,1068.0
/fishery/en,1,1155,1155,1155,0.0,0.0,0.8658008658008658,20.448626893939394,24185.0
/figis/website/assets/images/templates/shared/fao_logo.gif;jsessionid=0389814C34541F88B2FFB08038631959,1,9,9,9,0.0,0.0,111.1111111111111,170.8984375,1575.0
/fi/topic/assets/images/stock_state_pub.jpg,1,17,17,17,0.0,0.0,58.8235294117647,463.4650735294117,8068.0
/figis/qrcode/fishery/en,1,88,88,88,0.0,0.0,11.363636363636363,9.920987215909092,894.0
/figis/qrcode/fishery/ar,1,57,57,57,0.0,0.0,17.543859649122805,15.162417763157894,885.0
TOTAL,934,84,0,2079,203.58815910352183,0.3811563169164882,11.80336155693163,68.52509320106155,5944.89079229122
